tot_time,method,run,map,iterations,finished,collided_cnt,timeout_cnt,reached_cnt,steps_sum,sim_time,storage_time,node_cnt,path_node_cnt,env_export_t,env_import_t,env_render_t,env_reset_t,env_step_t
76.80977534901467,Blend,run_22,NonConvex,443,True,372,0,71,50363,4.218114596500527,0.5204293459246401,2391,108,10.69126293406589,0.35353527072584257,0.33386072696885094,0.12156633110134862,47.46708716839203
228.43900580800255,Blend,run_25,NonConvex,1465,True,1239,0,226,146260,12.04705460680998,1.9954634797468316,6873,127,32.35375021278742,1.1747638985980302,0.9728523161902558,0.3944784996274393,140.1931005003571
492.1101709750001,Blend,run_28,NonConvex,4362,True,3799,0,563,342023,23.501922621820995,15.304835053051647,15986,245,64.52068103402053,3.9105122978799045,2.1712600945284066,1.0781624188894057,292.4741954687124
60.572312444001,Blend,run_8,NonConvex,506,True,440,0,66,41406,3.688476859835646,0.4736987139986013,1929,76,8.473643619046925,0.3743744590683491,0.27792332640092354,0.12841027302783914,37.01673413451863
90.42573440599881,Blend,run_5,NonConvex,476,True,388,0,88,62546,4.8040471002641425,0.6296038050022617,3004,113,12.437831630941218,0.35330811299718334,0.4163833529528347,0.12042446798295714,55.219508010581194
96.02847465898958,Blend,run_21,NonConvex,524,True,429,0,95,61092,5.7754182170610875,0.8940003421157598,2901,90,12.999424319918035,0.42543239644146524,0.41033619359950535,0.14241404194035567,59.36638641337049
76.6093364699991,Blend,run_29,NonConvex,464,True,391,0,73,53404,4.585751490973053,0.40947110598062864,2532,136,11.110792909057636,0.33070046303328127,0.3468183702098031,0.11259598898686818,46.5693746101133
84.90900949499337,Blend,run_30,NonConvex,651,True,566,0,85,55488,4.851781335368287,0.7653510602249298,2578,111,11.433635872817831,0.4987863849673886,0.36954934266395867,0.170051799796056,52.08734210781404
457.9050819760014,Blend,run_1,NonConvex,3250,True,2743,0,507,305607,21.8746335691103,12.331389723010943,14594,143,62.01008206885672,3.432925613178668,2.0749600270537485,0.8355651749552635,272.3467736957755
466.8286691079993,Blend,run_14,NonConvex,3152,True,2613,0,539,324225,23.04945323335778,11.89295827018941,15345,114,62.22791843525192,2.2956177189334994,2.0807479413124383,0.7900836059379799,279.0647535754142
225.74090715800048,Blend,run_2,NonConvex,1441,True,1185,0,256,155562,11.420539517890575,3.7563723200946697,7320,133,30.920847462966776,1.0514821109936747,1.0624718200706411,0.36421336903003976,136.72528308203255
64.08708745799959,Blend,run_24,NonConvex,289,True,231,0,58,40665,3.579729602090083,0.39515506304451264,1961,79,9.124307297344785,0.24251585683668964,0.28087129135383293,0.08013694293913431,39.33832306668046
86.4453509010018,Blend,run_7,NonConvex,455,True,375,0,80,60947,4.751510698100901,0.5899160330045561,2907,108,12.046551957875636,0.32867477699619485,0.4008940984531364,0.11491713200666709,52.8294964991037
488.5410298120005,Blend,run_3,NonConvex,3089,True,2507,0,582,340684,23.63874078551453,11.760703290070524,16363,140,67.43259993617175,2.228876592907909,2.174789029693784,0.7669645829082583,291.7110298442458
403.45022122500086,Blend,run_10,NonConvex,2404,True,1949,0,455,280236,21.59924847595903,5.27166594409573,13524,120,55.15189023933635,1.759148883898888,1.8525391129333002,0.6005744781286921,245.33592037029302
270.75495062200935,Blend,run_23,NonConvex,1491,True,1206,0,285,176561,15.23459144620574,5.132152636535466,8428,142,37.1311509932566,1.1898514229687862,1.1947435035835952,0.39901041315170005,165.56208235226222
158.5654917790016,Blend,run_17,NonConvex,1603,True,1421,0,182,110252,7.960786631101655,2.4997140991799824,5238,113,21.67379272793187,1.134651486063376,0.7474488477018895,0.3934527999444981,95.10627324958114
80.37343651999981,Blend,run_9,NonConvex,616,True,513,0,103,55946,4.057962865630543,0.613539766985923,2657,91,11.649685083921213,0.4424754230240069,0.3837981788419711,0.15029849602433387,48.726042558457266
213.4020454019992,Blend,run_16,NonConvex,1228,True,960,0,268,148164,10.914099880068534,2.1241620140608575,7090,89,30.568526026971085,0.9127851049634046,0.9814210866388748,0.31134237000878784,129.84921346688498
91.226996641999,Blend,run_6,NonConvex,524,True,436,0,88,63304,5.132927945076517,0.8517855379941466,2993,52,11.97671411007832,0.39145720098531456,0.41652783210520283,0.13226024502000655,55.94116520017633
98.54580514700501,Blend,run_27,NonConvex,674,True,574,0,100,67232,5.7922709148260765,0.4458024894702248,3173,83,13.401725700648967,0.489456117968075,0.4526381328178104,0.16751442692475393,60.88969675995759
392.86280641600024,Blend,run_13,NonConvex,2835,True,2376,0,459,275427,19.61268952636601,8.867547661055141,13116,179,53.05212234304781,2.030738671983272,1.7889929110606317,0.695355531097448,235.9342788680151
253.77829415000087,Blend,run_11,NonConvex,1581,True,1273,0,308,177563,12.173376504979387,4.079578754008253,8514,103,32.71497948214164,2.0867777419298363,1.166372721298103,0.39410655804385897,153.18888925291685
282.705276261986,Blend,run_18,NonConvex,1599,True,1313,0,286,183983,15.194333574530901,3.844424692069879,8870,144,38.74928045968409,1.266487106157001,1.2209096186270472,0.4304954282124527,171.66863925321377
336.55121534800855,Blend,run_26,NonConvex,2296,True,1906,0,390,220481,16.550213567301398,7.039844314189395,10477,242,44.80436928838026,1.7996489035431296,1.47266084261355,0.6085688346356619,204.05995493903174
317.05945830399287,Blend,run_20,NonConvex,1998,True,1601,0,397,218768,16.219106363045285,7.682822974486044,10417,129,42.10510557418456,1.4485316319332924,1.4495328731427435,0.5005544353916775,190.90819414512953
94.44294279700262,Blend,run_12,NonConvex,519,True,415,0,104,65597,5.147003055262758,0.9190939359978074,3148,71,12.69611935305511,0.3817121199281246,0.44226793194684433,0.13081009895904572,57.561727658918244
184.48152405201108,Blend,run_19,NonConvex,1508,True,1306,0,202,120598,9.76716051317635,2.644399217388127,5612,135,25.43095260366681,1.158256055030506,0.7896214109496213,0.3966374898736831,112.58752853568876
32.890218774999084,Blend,run_4,NonConvex,148,True,116,0,32,22899,1.812506292193575,0.150549588004651,1105,76,4.631662906951533,0.11062380501971347,0.1504201255593216,0.03731037499892409,20.016294218094117
134.03325555700212,Blend,run_15,NonConvex,1065,True,911,0,154,93620,6.672872905503027,1.9150530050501402,4467,95,18.350512196830095,0.7590767150104512,0.6038763271499192,0.26559989295492414,80.5584353000595
126.90204507502494,BlendManual30,run_22,NonConvex,247,True,217,0,30,56993,21.701392290153308,0.3043420141329989,2791,283,17.3152162610495,0.31274677606415935,0.32048672073869966,0.09571831490029581,104.671950148826
98.47777079901425,BlendManual30,run_25,NonConvex,288,True,254,0,34,45063,14.344270251778653,0.24993740612990223,2179,193,14.244185625866521,0.36020630167331547,0.2507263637671713,0.11255284980870783,80.13421235358692
110.5095267459983,BlendManual30,run_28,NonConvex,277,True,241,0,36,50683,15.67124576115748,0.3534928299195599,2477,161,16.205045404552948,0.3491156548843719,0.2759990566119086,0.10855971381533891,89.80903496581595
199.94439208100084,BlendManual30,run_8,NonConvex,506,True,459,0,47,92142,29.16463840508368,0.8561791245883796,4439,316,28.518817632371793,0.6340411610726733,0.5014396311889868,0.19678445166209713,162.9572573119076
102.92810089400155,BlendManual30,run_5,NonConvex,238,True,205,0,33,47143,14.284414359601215,0.3469128657015972,2296,233,13.960957003495423,0.30343159011681564,0.2650814336084295,0.09457642288180068,84.71360300431843
38.25042703500367,BlendManual30,run_21,NonConvex,87,True,78,0,9,17603,5.440042570000514,0.08871321802143939,852,178,5.756762746779714,0.11014576800516807,0.09471425399533473,0.033850842068204656,30.993044427334098
312.54014378300053,BlendManual30,run_29,NonConvex,915,True,818,0,97,145893,44.53497744302149,1.7734775021090172,7050,406,44.92433444072958,1.1212569249619264,0.7790458638046402,0.349346260598395,253.60027550157974
119.90399881699705,BlendManual30,run_30,NonConvex,269,True,225,0,44,55390,17.06117531354539,0.29157922783633694,2668,160,17.009355493006296,0.3415034110657871,0.3048759689263534,0.10548436926910654,98.11641000170493
240.66822565812618,BlendManual30,run_1,NonConvex,638,True,549,0,89,108322,33.36702856537886,1.3595337967853993,5231,217,34.65070239617489,0.8138405969366431,0.5942703073378652,0.25277442554943264,195.3948466849979
130.53085952700349,BlendManual30,run_14,NonConvex,369,True,332,0,37,57544,19.267554505349835,0.42812589602544904,2758,216,18.146034973702626,0.679175196797587,0.32520673103863373,0.14931450693984516,106.69003329632687
15.113237774930894,BlendManual30,run_2,NonConvex,36,True,33,0,3,6789,2.1965765771456063,0.01328759454190731,331,110,2.3112835846841335,0.0481524916831404,0.03855352429673076,0.014728156849741936,12.22180272010155
